5.598698860163008328e-01,4.460524621113314270e-01,5.844867445816610552e-01,4.073333333333332140e-01
5.637722557362896403e-01,4.514512713246034981e-01,5.835627074986396989e-01,5.184444444444443745e-01
5.617385149464267924e-01,4.352553022126721682e-01,5.792190850219529619e-01,4.666666666666666741e-01
5.549843746987475068e-01,4.340490172422789006e-01,5.866968021714048520e-01,5.406666666666666288e-01
5.689079838131851918e-01,4.750279600114775125e-01,6.050395828815910981e-01,5.111111111111110716e-01
5.941227848779643272e-01,5.699732912601731538e-01,6.666482697679968483e-01,5.482222222222222774e-01
6.067652717413628549e-01,5.614222556800396724e-01,6.566723901375060013e-01,5.555555555555555802e-01
5.868771687999889686e-01,5.477043241013668240e-01,6.485982408080512851e-01,5.482222222222222774e-01
6.249698208444107728e-01,5.774266365573481607e-01,6.737910317871977917e-01,4.517777777777777226e-01
5.965957138541035931e-01,5.622289081248695863e-01,6.589286104823861567e-01,4.815555555555555145e-01
6.013879031627084037e-01,5.758669284826924972e-01,6.735421551961932041e-01,5.926666666666666750e-01
6.189394057520725134e-01,6.438128386992644225e-01,5.932615815317903163e-01,6.295555555555555349e-01
6.144126592978034207e-01,6.521948812799979178e-01,5.833293542777492346e-01,7.037777777777778354e-01
6.432995845342021068e-01,6.781684990120253609e-01,6.141904480781312792e-01,7.555555555555555358e-01
5.779843492394088900e-01,4.496704509142842587e-01,5.641500222371010898e-01,3.184444444444444189e-01
5.940967177799825194e-01,4.535657471925865769e-01,5.690561389428718808e-01,3.184444444444444189e-01
5.900317740773634023e-01,4.606542826096879928e-01,5.652297538770381102e-01,2.295555555555555127e-01
5.920856585004914407e-01,4.758883111663970156e-01,5.678893429846784136e-01,2.739999999999999658e-01
6.050783093517355660e-01,4.897338153921900750e-01,5.743950918705587050e-01,2.371111111111111058e-01
4.869896351907974097e-01,3.879041464778537618e-01,5.124848685737793952e-01,6.295555555555555349e-01
4.831812788230913092e-01,4.001004787438699473e-01,5.076048086432115580e-01,6.148888888888889293e-01
4.885167562770620919e-01,4.056597217693552193e-01,5.144950943339464677e-01,5.851111111111109153e-01
5.089990341253468609e-01,4.041758236383555802e-01,5.307536975402552537e-01,9.037777777777777910e-01
5.425250200626376973e-01,5.882010483781563437e-01,6.131369103104963303e-01,4.815555555555555145e-01
5.362724204560150865e-01,5.883440581307386452e-01,6.269909030019129581e-01,5.111111111111110716e-01
5.546555814420965902e-01,5.912212187141329123e-01,6.273166993313827877e-01,5.777777777777777235e-01
5.553199585913736192e-01,5.970963874523946835e-01,6.262780569455812518e-01,5.926666666666666750e-01
5.623332254133253105e-01,6.524687243224385202e-01,6.462025482354101236e-01,6.517777777777777892e-01
5.829883214831655946e-01,6.471927496348079956e-01,6.559180182236440393e-01,7.111111111111111382e-01
5.365240500661965228e-01,5.672746508666788312e-01,6.636485651625904092e-01,5.851111111111109153e-01
5.434383537900434602e-01,5.756222019609504859e-01,6.741463513472139013e-01,5.482222222222222774e-01
5.456166375888730213e-01,5.916344287598471752e-01,6.874911506365762870e-01,5.333333333333333259e-01
4.350532963377836126e-01,4.213975705766120905e-01,5.598025868381746317e-01,4.739999999999999769e-01
4.241556648867018664e-01,4.260995192997443226e-01,5.646263581756668648e-01,5.406666666666666288e-01
6.197014600035000154e-01,7.294655591249998849e-01,5.004993975159999220e-01,3.111111111111111160e-01
6.258787959814999802e-01,7.337828055024999685e-01,5.086744725705000247e-01,3.555555555555555136e-01
6.231155991555000773e-01,7.239302545784999099e-01,5.074555873870000289e-01,3.406666666666666732e-01
6.274758577350000310e-01,7.216327339409999153e-01,5.126001834869999829e-01,3.777777777777777124e-01
5.866252029079550567e-01,5.039563314345523182e-01,6.163047394685206015e-01,4.517777777777777226e-01
5.946651476644129186e-01,5.170299294396911716e-01,6.265685684844094494e-01,6.295555555555555349e-01
5.956523174437293733e-01,5.222563831157398528e-01,6.287989749714953946e-01,4.962222222222221757e-01
6.060250239182024545e-01,5.453463699264399223e-01,6.343681551972104593e-01,6.073333333333332806e-01
7.281420305369999957e-01,7.506423518064999634e-01,6.824529916045000144e-01,7.555555555555555358e-01
7.362302765254999937e-01,7.548644393680000730e-01,6.925038546320000377e-01,7.926666666666667416e-01
7.319667786360000150e-01,7.453686818479999809e-01,6.912975013255000523e-01,6.815555555555555811e-01
5.532014518979999629e-01,6.615942716600000661e-01,5.765367448329999922e-01,8.000000000000000444e-01
5.584745556114999454e-01,6.670463234185000090e-01,5.692820698020000236e-01,6.593333333333333268e-01
4.597528162032727961e-01,3.833050098960508190e-01,5.075335363484618778e-01,1.851111111111110874e-01
4.661520919122569828e-01,3.415826405826116741e-01,5.083303228287888720e-01,1.851111111111110874e-01
4.664873098453786726e-01,3.701961561913084120e-01,5.110147411657632865e-01,6.666666666666659635e-02
4.741253928254665073e-01,3.813561644896441560e-01,5.084072508633241672e-01,1.184444444444443939e-01
4.750338928904562219e-01,3.872747405343541782e-01,5.164061424841432935e-01,2.222222222222222099e-01
4.639914276867225795e-01,3.814808840743688090e-01,5.150863404104503163e-01,2.148888888888887960e-01
5.765391843998363131e-01,5.672805607816413520e-01,6.544348145439579101e-01,5.260000000000000231e-01
5.811352786720072050e-01,5.801218634654763395e-01,6.626878901211803452e-01,4.371111111111111724e-01
5.855602276664573225e-01,5.811538059444778526e-01,6.665558554837192062e-01,5.111111111111110716e-01
6.109714817482650995e-01,5.936925311717445863e-01,7.006946108401950202e-01,5.555555555555555802e-01
5.805120855408680836e-01,5.746765391456464256e-01,6.371873266605800890e-01,5.555555555555555802e-01
5.964828108223272363e-01,5.828573134586290116e-01,6.391141928124883798e-01,6.222222222222222321e-01
5.766651136828203628e-01,4.375871712456959051e-01,5.801147334982568182e-01,4.962222222222221757e-01
5.816004930886793378e-01,4.542519596462855080e-01,5.929714070435159190e-01,7.260000000000000897e-01
5.832561476962102587e-01,4.642563248317507774e-01,6.024531013168394900e-01,9.184444444444443967e-01
5.837015871636271891e-01,4.714116015298935869e-01,6.134295751942224761e-01,9.777777777777776347e-01
6.096226675949976137e-01,5.018135796803265825e-01,6.378930157820561497e-01,6.593333333333333268e-01
5.986568625879924443e-01,4.846943391981428095e-01,6.385950824275720139e-01,7.333333333333332815e-01
6.186058951110185999e-01,5.250446911845263465e-01,6.624854519631142580e-01,8.962222222222221424e-01
5.657082225775039719e-01,3.950296698110131732e-01,4.697530463411447865e-01,2.962222222222222201e-01
5.690363809145563279e-01,3.957616331581281788e-01,4.714557530738817115e-01,2.962222222222222201e-01
5.734211695266006048e-01,4.083674817730070794e-01,4.769996341614772817e-01,3.111111111111111160e-01
5.754834408541623647e-01,4.016870361735704886e-01,4.760931693356517114e-01,3.333333333333333148e-01
6.668747296784316436e-01,5.880030407531431358e-01,6.499266294656352860e-01,6.371111111111111835e-01
7.080393072999553450e-01,6.492436939169449195e-01,6.828157977181228411e-01,9.628888888888887942e-01
6.459573805330000029e-01,7.535355314609999411e-01,5.307057946919999658e-01,3.777777777777777124e-01
6.554317772384999907e-01,7.276744097470000394e-01,5.465165376660000573e-01,3.184444444444444189e-01
6.540741920475000581e-01,7.399409785864999867e-01,5.383809953929999947e-01,2.148888888888887960e-01
6.317120939495000087e-01,7.341795116659999287e-01,5.392186045644999925e-01,4.888888888888888729e-01
6.051868543419567370e-01,5.788443538302771030e-01,6.356390758270007435e-01,3.037777777777777022e-01
5.993147587219119776e-01,5.860788030098993406e-01,6.277953216244660517e-01,3.333333333333333148e-01
6.101579518235955568e-01,5.995422261386165186e-01,6.374820321655954025e-01,4.593333333333333157e-01
6.084755582355040326e-01,6.171407301557283454e-01,6.571309411185399796e-01,4.962222222222221757e-01
6.143357832812980091e-01,6.207378304661415047e-01,6.401779447681809065e-01,6.517777777777777892e-01
4.531018642755981762e-01,4.259440273991809134e-01,5.904941223797014471e-01,4.815555555555555145e-01
4.417260476197895080e-01,4.105222061997860772e-01,6.127750210804956410e-01,7.333333333333332815e-01
5.610332094933376812e-01,5.478891108390285813e-01,6.191399859301074393e-01,2.517777777777777115e-01
5.640740140142908032e-01,5.402497305893938506e-01,6.158486222032192314e-01,1.926666666666665972e-01
5.610780705238967991e-01,5.787083238910554206e-01,6.186592725126516257e-01,2.073333333333332862e-01
5.682217135087359594e-01,6.003779696303734870e-01,6.432495826289545970e-01,2.295555555555555127e-01
5.778225515463099038e-01,5.702540631684318573e-01,6.337887062231521984e-01,2.222222222222222099e-01
5.943416933686912484e-01,6.041610284719324264e-01,6.631852891154979002e-01,2.444444444444444087e-01
6.870325356724999999e-01,8.152962848545000085e-01,6.420651376245000153e-01,3.926666666666667194e-01
6.941752135754999387e-01,8.361705094574999331e-01,6.504822373390000134e-01,4.593333333333333157e-01
7.095471397040000738e-01,8.336731344459999971e-01,6.504472643134999732e-01,5.704444444444445317e-01
7.123192623260000689e-01,7.893013954165001289e-01,6.597885936499999771e-01,3.851111111111110707e-01
6.339872288419304835e-01,5.885239539042935730e-01,6.754120990745510200e-01,6.371111111111111835e-01
6.253981290088844736e-01,5.738631361513981677e-01,6.867555178494125778e-01,6.444444444444444864e-01
6.362832397018789443e-01,5.990527730951324958e-01,6.932053648480809294e-01,5.926666666666666750e-01
6.332569261458853571e-01,5.978400177868061771e-01,7.000849328640834646e-01,6.371111111111111835e-01
